Vigencia;Unidad;Codigo;Recurso;Concepto;Valor ene;Valor feb;Valor mar;Valor abr;Valor may;Valor jun;Valor jul;Valor ago;Valor sep;Valor oct;Valor nov;Valor dic
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.08.01;33;Convenios con derechos económicos;$ 0.00;$ 8,500,000.00;$ 0.00;$ 0.00;$ 40,000,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.09.01.04;33;Investigacion;$ 0.00;$ 453,288,000.00;$ 218,240,000.00;$ 102,862,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;$ 0.00;$ 162,106,505.10;$ 0.00;$ 150,013,034.48;$ 1,007,444,061.50;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;$ 0.00;$ 150,000,000.00;$ 3,828,209,250.00;$ 1,257,483,525.00;$ 15,900,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;09 - INGENIERIA;1.1.02.05.001.09.01.05;35;Educación continuada;$ 0.00;$ 0.00;$ 0.00;$ 2,500,000.00;$ 1,875,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;14 - SECCIONAL CHIQUINQUIRA;1.1.02.05.001.09.01.05;35;Educación continuada;$ 0.00;$ 3,949,000.00;$ 2,154,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;15 - SEDE REGIONAL AGUAZUL;1.1.02.05.001.09.01.05;35;Educación continuada;$ 0.00;$ 6,497,000.00;$ 3,150,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.05.001.09.01.05;35;Educación continuada;$ 0.00;$ 0.00;$ 0.00;$ 3,600,000.00;$ 13,200,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.09.01.05;35;Educación continuada;$ 0.00;$ 0.00;$ 0.00;$ 18,900,000.00;$ 25,200,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;12 - SECCIONAL DUITAMA;1.1.02.05.001.09.01.05;35;Educación continuada;$ 0.00;$ 0.00;$ 17,075,000.00;$ 17,245,000.00;$ 10,400,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;13 - SECCIONAL SOGAMOSO;1.1.02.05.001.09.01.05;35;Educación continuada;$ 11,250,000.00;$ 32,749,000.00;$ 15,439,000.00;$ 13,190,000.00;$ 6,729,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;07 - CIENCIAS DE LA SALUD;1.1.02.05.001.09.01.05;35;Educación continuada;$ 87,142,705.00;$ 1,000,000.00;$ 0.00;$ 9,000,000.00;$ 44,000,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.09.01.05;35;Educación continuada;$ 22,472,000.00;$ 81,911,399.00;$ 38,747,000.00;$ 31,713,000.00;$ 15,189,787.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.05.001.09.01.05;35;Educación continuada;$ 529,546,146.00;$ 14,389,880.00;$ 4,796,628.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.01.02.300.32;40;Estampilla pro Universidad Pedagógica y Tecnológica de Colombia;$ 175,059,703.00;$ 400,824,260.00;$ 475,536,053.00;$ 553,705,834.00;$ 211,895,426.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
