Unidad;Centro;Referencia;Operacion;Fecha corte;Fecha compromiso;Fecha referencia;Tipo de gasto;Código recurso;Concepto;Valor compromiso;Valor pago
04 - CIENCIAS DE LA EDUCACION;Doctorado en Lenguaje y Cultura;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46150;46150;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;2626357;0
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46035;46035;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios prestados a las empresas y servicios de producción ;40253400;13295820
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46035;46035;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios prestados a las empresas y servicios de producción ;40253400;13295820
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46048;46045;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios prestados a las empresas y servicios de producción ;37569840;10612260
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46080;46080;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;2500000;2500000
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46106;46106;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;3000000;2996153
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46106;46106;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;3000000;2992643
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46106;46106;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;5602560;5600973
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46106;46106;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;5695432;5695432
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46106;46106;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;4612000;4612000
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46154;46154;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;6070000;0
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46101;46101;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;219243;219243
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46108;46107;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;219243;219243
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL EXTERIOR;46173;46128;46126;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;12339702;12339702
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL EXTERIOR;46173;46133;46133;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;12720948;12720948
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46134;46133;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;134742;134742
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46134;46133;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;134742;134742
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46156;46156;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;219243;0
04 - CIENCIAS DE LA EDUCACION;Doctorado en Pedagogía y Didáctica;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46171;46170;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;219243;0
05 - CIENCIAS BASICAS;Doctorado en Ciencias Químicas;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46041;46038;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios prestados a las empresas y servicios de producción ;23420160;12441960
05 - CIENCIAS BASICAS;Doctorado en Ciencias Biológicas y Ambientales;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46150;46150;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;1700000;1700000
05 - CIENCIAS BASICAS;Doctorado en Ciencias Biológicas y Ambientales;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46157;46157;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;1000000;0
05 - CIENCIAS BASICAS;Doctorado en Ciencias Biológicas y Ambientales;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46157;46157;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;1500000;0
05 - CIENCIAS BASICAS;Doctorado en Ciencias Biológicas y Ambientales;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46169;46169;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;1500000;0
05 - CIENCIAS BASICAS;Doctorado en Ciencias - Física;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46150;46150;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;466880;0
05 - CIENCIAS BASICAS;Doctorado en Ciencias - Física;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46150;46150;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;466880;0
05 - CIENCIAS BASICAS;Doctorado en Ciencias - Física;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46135;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;3082980;3082980
05 - CIENCIAS BASICAS;Doctorado en Ciencias - Física;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46141;46140;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;3082980;3082980
05 - CIENCIAS BASICAS;Doctorado en Ciencias Matemáticas;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL EXTERIOR;46173;46169;46169;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;1093341;0
08 - CIENCIAS AGROPECUARIAS;Doctorado en Territorio y Desarrollo Rural;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46051;46051;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;11205120;0
04 - CIENCIAS DE LA EDUCACION;CIEFED - Centro de Gestión de Investigación y Extensión de la Facultad de Ciencias de la Educación;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46052;46052;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios prestados a las empresas y servicios de producción ;21956400;10978200
04 - CIENCIAS DE LA EDUCACION;CIEFED - Centro de Gestión de Investigación y Extensión de la Facultad de Ciencias de la Educación;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46157;46154;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;2330794;2330794
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;CENES - Centro de Gestión de Investigación y Extensión de la Facultad de Ciencias Económicas, Administrativas y Contables;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46150;46150;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;1700000;1700000
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;CENES - Centro de Gestión de Investigación y Extensión de la Facultad de Ciencias Económicas, Administrativas y Contables;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL EXTERIOR;46173;46135;46135;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;8483227.76;8483227.76
06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;CENES - Centro de Gestión de Investigación y Extensión de la Facultad de Ciencias Económicas, Administrativas y Contables;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL EXTERIOR;46173;46153;46150;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;5519319.6;5519319.6
08 - CIENCIAS AGROPECUARIAS;CIECA - Centro de Gestión de Investigación y Extensión de la Facultad de Ciencias Agropecuarias;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46156;46156;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;219243;219243
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46041;46041;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios prestados a las empresas y servicios de producción ;23921990;8706590
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;400000;400000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;300000;300000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;400000;400000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;400000;400000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;400000;400000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;300000;300000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;400000;400000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;LIQUIDACIÓN DE INVITACIÓN;APOYO PARTICIPACION EVENTOS ACADEMICOS;46173;46134;46134;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;400000;400000
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46128;46128;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;1382567;1382567
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46128;46128;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;693624;693624
11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;CIDEA - Centro de Gestión de Investigación y Extensión de la Facultad de Estudios Tecnológicos y a Distancia;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46133;46132;2.1.2 Gastos de Funcionamiento;31-Posgrados;Viáticos de los funcionarios en comisión;693624;693624
13 - SECCIONAL SOGAMOSO;Doctorado en Ingeniería - Sogamoso;GASTOS DIRECTOS - LIQUIDACIONES;SERVICIOS INTERNOS;46173;46106;46106;2.1.2 Gastos de Funcionamiento;31-Posgrados;Servicios para la comunidad, sociales y personales;7000000;0
13 - SECCIONAL SOGAMOSO;Museo de Sogamoso Eliécer Silva Celis;GASTOS DIRECTOS - LIQUIDACIONES;RIESGOS IV Y V CONTRATISTAS;46173;46149;46149;2.1.3 Transferencias Corrientes;32-Extension;Afiliación Riesgos Laborales contratistas Grado IV y V;121900;121900
01 - ADMINISTRATIVA Y FINANCIERA;Almacén General Tunja;ORDENES DE COMPRA;SUMINISTRO DE BIENES;46173;46106;46101;2.1.2 Gastos de Funcionamiento;32-Extension;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);25000000;25000000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;ORDENES DE COMPRA;SUMINISTRO DE BIENES;46173;46042;46041;2.1.2 Gastos de Funcionamiento;32-Extension;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);2292005.6;0
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;ORDENES DE COMPRA;SUMINISTRO DE BIENES;46173;46042;46041;2.1.2 Gastos de Funcionamiento;32-Extension;Productos metálicos, maquinaria y equipo;4742150;0
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;33552000;22368000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;34236000;22824000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;20280000;13520000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;32442000;21628000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;20280000;13520000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;7710000;7710000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;36270000;24180000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;20280000;13520000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46028;46028;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;15420000;10280000
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;CONTRATOS;SERVICIOS PROFESIONALES;46173;46035;46035;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;20030933;0
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46071;46070;2.1.2 Gastos de Funcionamiento;32-Extension;Viáticos de los funcionarios en comisión;71058;71058
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;GASTOS DIRECTOS - LIQUIDACIONES;RIESGOS IV Y V CONTRATISTAS;46173;46062;46062;2.1.3 Transferencias Corrientes;32-Extension;Afiliación Riesgos Laborales contratistas Grado IV y V;609600;609600
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;GASTOS DIRECTOS - LIQUIDACIONES;RIESGOS IV Y V CONTRATISTAS;46173;46090;46090;2.1.3 Transferencias Corrientes;32-Extension;Afiliación Riesgos Laborales contratistas Grado IV y V;735500;735500
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;GASTOS DIRECTOS - LIQUIDACIONES;RIESGOS IV Y V CONTRATISTAS;46173;46121;46121;2.1.3 Transferencias Corrientes;32-Extension;Afiliación Riesgos Laborales contratistas Grado IV y V;731400;731400
09 - INGENIERIA;INCITEMA - Instituto para la Investigación y la Innovación en Ciencia y Tecnología de Materiales;GASTOS DIRECTOS - LIQUIDACIONES;RIESGOS IV Y V CONTRATISTAS;46173;46149;46149;2.1.3 Transferencias Corrientes;32-Extension;Afiliación Riesgos Laborales contratistas Grado IV y V;731400;731400
13 - SECCIONAL SOGAMOSO;IRME - Instituto de Recursos Mineros y Energéticos;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46049;46049;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;18297000;10978200
13 - SECCIONAL SOGAMOSO;IRME - Instituto de Recursos Mineros y Energéticos;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46049;46049;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;12679500;7607700
13 - SECCIONAL SOGAMOSO;IRME - Instituto de Recursos Mineros y Energéticos;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46049;46049;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;18297000;10978200
13 - SECCIONAL SOGAMOSO;IRME - Instituto de Recursos Mineros y Energéticos;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46149;46149;2.1.2 Gastos de Funcionamiento;32-Extension;Viáticos de los funcionarios en comisión;609624;0
08 - CIENCIAS AGROPECUARIAS;Extensión Servicios de Laboratorio - Laboratorio de Suelos;ORDENES DE COMPRA;SUMINISTRO DE BIENES;46173;46052;46052;2.1.2 Gastos de Funcionamiento;32-Extension;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);14225000;14225000
08 - CIENCIAS AGROPECUARIAS;Extensión Servicios de Laboratorio - Laboratorio de Suelos;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46041;46041;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;18850190;8706590
08 - CIENCIAS AGROPECUARIAS;Extensión Servicios de Laboratorio - Laboratorio de Suelos;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46052;46051;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;17751300;7607700
08 - CIENCIAS AGROPECUARIAS;Extensión Servicios de Laboratorio - Laboratorio de Suelos;GASTOS DIRECTOS - LIQUIDACIONES;DERECHOS Y AFILIACIONES;46173;46056;46056;2.1.3 Transferencias Corrientes;32-Extension;Membresías nacionales;1355550;1355550
13 - SECCIONAL SOGAMOSO;Museo de Sogamoso Eliécer Silva Celis;ORDENES DE SERVICIOS;SERVICIOS DE IMPRESIÓN;46173;46051;46051;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;3272857;1461320
13 - SECCIONAL SOGAMOSO;Museo de Sogamoso Eliécer Silva Celis;CONTRATOS DE PERSONAL - OPS;SERVICIOS PROFESIONALES;46173;46052;46052;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;20213732;5709723
13 - SECCIONAL SOGAMOSO;Museo de Sogamoso Eliécer Silva Celis;CONTRATOS DE PERSONAL - OPS;SERVICIOS DE MANTENIMIENTO;46173;46052;46052;2.1.2 Gastos de Funcionamiento;32-Extension;Servicios prestados a las empresas y servicios de producción ;11156930;5250320
13 - SECCIONAL SOGAMOSO;Museo de Sogamoso Eliécer Silva Celis;GASTOS DIRECTOS - LIQUIDACIONES;RIESGOS IV Y V CONTRATISTAS;46173;46090;46090;2.1.3 Transferencias Corrientes;32-Extension;Afiliación Riesgos Laborales contratistas Grado IV y V;89400;89400
13 - SECCIONAL SOGAMOSO;Museo de Sogamoso Eliécer Silva Celis;GASTOS DIRECTOS - LIQUIDACIONES;RIESGOS IV Y V CONTRATISTAS;46173;46121;46121;2.1.3 Transferencias Corrientes;32-Extension;Afiliación Riesgos Laborales contratistas Grado IV y V;121900;121900
